date,comments,likes,people,posts,relation_corp,relation_org,views
2017-12-07,15.0,1.0,8,15.0,0,0,489.0
2017-12-06,7.0,1.0,6,7.0,1,0,810.0
2017-12-05,13.0,2.0,9,13.0,1,0,1001.0
2017-12-04,10.0,0.0,9,10.0,0,0,143.0
2017-12-03,1.0,0.0,1,1.0,0,0,22.0
2017-12-02,0.0,0.0,0,0.0,0,0,0.0
2017-12-01,17.0,4.0,14,19.0,0,0,767.0
2017-11-30,8.0,2.0,8,8.0,6,0,224.0
2017-11-29,1.0,0.0,1,1.0,0,0,23.0
2017-11-28,13.0,11.0,13,13.0,1,0,861.0
2017-11-27,4.0,0.0,4,4.0,0,0,42.0
2017-11-26,0.0,0.0,0,0.0,0,0,0.0
2017-11-25,0.0,0.0,0,0.0,0,0,0.0
2017-11-24,8.0,1.0,7,8.0,0,0,692.0
2017-11-23,13.0,0.0,5,13.0,0,0,170.0
2017-11-22,3.0,0.0,2,3.0,0,0,50.0
2017-11-21,12.0,0.0,12,13.0,0,0,2202.0
2017-11-20,8.0,0.0,8,8.0,0,0,91.0
2017-11-19,0.0,0.0,0,0.0,0,0,0.0
2017-11-18,0.0,0.0,0,0.0,0,0,0.0
2017-11-17,9.0,4.0,8,9.0,0,0,324.0
2017-11-16,9.0,1.0,10,10.0,0,0,208.0
2017-11-15,8.0,0.0,8,8.0,7,0,183.0
2017-11-14,7.0,0.0,6,7.0,0,0,120.0
2017-11-13,7.0,20.0,6,7.0,10,0,1582.0
2017-11-12,1.0,0.0,1,1.0,0,0,5.0
2017-11-11,0.0,0.0,0,0.0,0,0,0.0
2017-11-10,4.0,0.0,4,4.0,0,0,86.0
2017-11-09,2.0,0.0,2,2.0,0,0,150.0
2017-11-08,6.0,0.0,6,7.0,0,0,383.0
2017-11-07,9.0,1.0,7,11.0,0,0,334.0
2017-11-06,5.0,3.0,5,5.0,0,0,248.0
2017-11-05,0.0,0.0,0,0.0,0,0,0.0
2017-11-04,0.0,0.0,0,0.0,0,0,0.0
2017-11-03,21.0,7.0,4,21.0,4,0,940.0
2017-11-02,10.0,5.0,8,10.0,0,0,260.0
2017-11-01,0.0,0.0,0,0.0,0,0,0.0
2017-10-31,8.0,0.0,6,8.0,0,0,257.0
2017-10-30,1.0,0.0,1,1.0,0,0,34.0
2017-10-29,1.0,0.0,1,1.0,0,0,123.0
2017-10-28,0.0,0.0,0,0.0,0,0,0.0
2017-10-27,8.0,0.0,6,8.0,2,0,297.0
2017-10-26,8.0,2.0,6,8.0,0,0,217.0
2017-10-25,8.0,0.0,6,8.0,0,0,158.0
2017-10-24,4.0,7.0,4,4.0,1,0,1415.0
2017-10-23,10.0,0.0,8,10.0,0,0,743.0
2017-10-22,1.0,0.0,1,1.0,0,0,6.0
2017-10-21,2.0,0.0,2,2.0,0,0,18.0
2017-10-20,9.0,1.0,7,9.0,2,0,540.0
2017-10-19,5.0,3.0,3,5.0,0,0,395.0
2017-10-18,3.0,2.0,3,3.0,0,0,77.0
