date,comments,likes,people,posts,relation_corp,relation_org,views
2017-10-26,14.0,5.0,9,14.0,5,0,345.0
2017-10-25,11.0,1.0,9,11.0,1,0,256.0
2017-10-24,6.0,2.0,5,6.0,0,0,288.0
2017-10-23,6.0,33.0,6,6.0,12,0,4443.0
2017-10-22,1.0,0.0,1,1.0,0,0,11.0
2017-10-21,1.0,0.0,1,1.0,0,0,2.0
2017-10-20,8.0,0.0,7,8.0,0,0,328.0
2017-10-19,13.0,7.0,11,13.0,14,0,1507.0
2017-10-18,6.0,0.0,6,6.0,0,0,85.0
2017-10-17,8.0,0.0,7,8.0,0,0,184.0
2017-10-16,9.0,1.0,7,9.0,0,0,148.0
2017-10-15,1.0,0.0,1,1.0,0,0,43.0
2017-10-14,2.0,0.0,1,2.0,0,0,14.0
2017-10-13,10.0,2.0,9,10.0,0,0,372.0
2017-10-12,10.0,0.0,10,10.0,0,0,136.0
2017-10-11,10.0,0.0,8,10.0,1,0,277.0
2017-10-10,11.0,2.0,9,11.0,3,0,421.0
2017-10-09,9.0,2.0,9,9.0,2,0,579.0
2017-10-08,0.0,0.0,0,0.0,0,0,0.0
2017-10-07,2.0,0.0,2,2.0,0,0,48.0
2017-10-06,8.0,3.0,5,8.0,3,0,1310.0
2017-10-05,9.0,12.0,8,10.0,9,0,3270.0
2017-10-04,4.0,0.0,2,4.0,0,0,56.0
2017-10-03,4.0,0.0,4,4.0,0,0,83.0
2017-10-02,11.0,14.0,9,11.0,1,0,393.0
2017-10-01,0.0,0.0,0,0.0,0,0,0.0
2017-09-30,0.0,0.0,0,0.0,0,0,0.0
2017-09-29,5.0,1.0,5,5.0,0,0,161.0
2017-09-28,3.0,0.0,3,3.0,0,0,144.0
2017-09-27,6.0,1.0,6,6.0,0,0,186.0
2017-09-26,3.0,0.0,3,3.0,0,0,30.0
2017-09-25,2.0,1.0,2,2.0,0,0,65.0
2017-09-24,1.0,0.0,1,1.0,0,0,5.0
2017-09-23,5.0,3.0,4,5.0,0,0,80.0
2017-09-22,11.0,1.0,9,11.0,1,0,110.0
2017-09-21,8.0,1.0,8,8.0,7,0,614.0
2017-09-20,11.0,0.0,9,11.0,3,0,298.0
2017-09-19,16.0,2.0,7,16.0,5,0,388.0
2017-09-18,8.0,0.0,8,8.0,8,0,191.0
2017-09-17,0.0,0.0,0,0.0,0,0,0.0
2017-09-16,2.0,0.0,2,2.0,0,0,5.0
2017-09-15,4.0,32.0,5,5.0,8,0,686.0
2017-09-14,7.0,1.0,6,7.0,0,0,95.0
2017-09-13,7.0,0.0,7,7.0,1,0,128.0
2017-09-12,2.0,1.0,2,2.0,3,0,114.0
2017-09-11,10.0,0.0,7,10.0,0,0,154.0
2017-09-10,1.0,0.0,1,1.0,0,0,51.0
2017-09-09,0.0,0.0,0,0.0,0,0,0.0
2017-09-08,5.0,0.0,6,5.0,3,0,70.0
2017-09-07,6.0,0.0,5,6.0,0,0,54.0
2017-09-06,10.0,0.0,9,11.0,0,0,128.0
2017-09-05,13.0,48.0,9,13.0,11,0,890.0
2017-09-04,14.0,0.0,7,14.0,0,0,108.0
2017-09-03,0.0,0.0,0,0.0,0,0,0.0
2017-09-02,0.0,0.0,0,0.0,0,0,0.0
2017-09-01,13.0,6.0,10,13.0,8,0,760.0
2017-08-31,11.0,3.0,6,11.0,1,0,453.0
2017-08-30,7.0,1.0,7,7.0,8,0,424.0
2017-08-29,9.0,4.0,10,9.0,20,0,343.0
2017-08-28,2.0,1.0,2,2.0,0,0,91.0
2017-08-27,1.0,0.0,1,1.0,0,0,17.0
2017-08-26,1.0,0.0,1,1.0,0,0,6.0
2017-08-25,3.0,0.0,2,3.0,0,0,39.0
2017-08-24,6.0,6.0,6,6.0,3,0,1048.0
2017-08-23,17.0,1.0,11,17.0,0,0,187.0
2017-08-22,5.0,0.0,4,5.0,0,0,97.0
2017-08-21,4.0,0.0,4,4.0,0,0,49.0
2017-08-20,1.0,0.0,1,1.0,0,0,13.0
2017-08-19,1.0,0.0,1,1.0,0,0,9.0
2017-08-18,13.0,1.0,7,13.0,0,0,224.0
2017-08-17,9.0,1.0,6,10.0,0,0,173.0
2017-08-16,9.0,5.0,9,9.0,10,0,887.0
2017-08-15,6.0,0.0,5,6.0,0,0,98.0
2017-08-14,6.0,8.0,8,9.0,0,0,241.0
2017-08-13,1.0,0.0,1,1.0,0,0,15.0
2017-08-12,2.0,0.0,2,2.0,0,0,58.0
2017-08-11,3.0,16.0,4,4.0,0,0,71.0
2017-08-10,8.0,2.0,6,9.0,2,0,243.0
2017-08-09,3.0,0.0,4,4.0,18,0,186.0
2017-08-08,9.0,1.0,7,10.0,0,0,199.0
2017-08-07,8.0,0.0,5,8.0,0,0,123.0
2017-08-06,2.0,0.0,2,2.0,0,0,21.0
2017-08-05,0.0,0.0,0,0.0,0,0,0.0
2017-08-04,26.0,8.0,12,17.0,13,0,814.0
2017-08-03,7.0,0.0,6,6.0,9,0,391.0
2017-08-02,8.0,0.0,9,9.0,0,0,238.0
2017-08-01,19.0,6.0,9,19.0,13,0,1179.0
2017-07-31,9.0,0.0,5,5.0,5,0,204.0
2017-07-30,0.0,0.0,0,0.0,0,0,0.0
2017-07-29,0.0,0.0,0,0.0,0,0,0.0
2017-07-28,11.0,11.0,9,11.0,8,0,336.0
2017-07-27,9.0,0.0,6,9.0,0,0,64.0
2017-07-26,6.0,0.0,5,6.0,3,0,103.0
2017-07-25,8.0,0.0,7,8.0,8,0,111.0
2017-07-24,14.0,0.0,10,14.0,1,0,375.0
2017-07-23,2.0,0.0,2,2.0,0,0,16.0
2017-07-22,0.0,0.0,0,0.0,0,0,0.0
2017-07-21,2.0,0.0,2,2.0,0,0,59.0
2017-07-20,5.0,0.0,4,5.0,1,0,81.0
2017-07-19,8.0,0.0,6,8.0,1,0,231.0
2017-07-18,2.0,1.0,2,2.0,0,0,60.0
2017-07-17,8.0,1.0,6,8.0,0,0,78.0
2017-07-16,6.0,0.0,3,6.0,0,2,54.0
2017-07-15,1.0,0.0,1,1.0,0,0,4.0
2017-07-14,13.0,0.0,11,13.0,0,0,1247.0
2017-07-13,4.0,0.0,4,4.0,0,0,140.0
2017-07-12,15.0,17.0,10,15.0,7,0,600.0
2017-07-11,8.0,1.0,7,8.0,1,0,307.0
2017-07-10,10.0,0.0,8,10.0,1,0,540.0
2017-07-09,1.0,2.0,1,1.0,1,0,169.0
2017-07-08,0.0,0.0,0,0.0,0,0,0.0
2017-07-07,10.0,0.0,9,10.0,1,0,157.0
2017-07-06,10.0,0.0,9,10.0,1,0,202.0
2017-07-05,6.0,0.0,5,6.0,0,0,48.0
2017-07-04,3.0,1.0,3,3.0,0,0,77.0
2017-07-03,8.0,0.0,7,8.0,1,0,118.0
2017-07-02,0.0,0.0,0,0.0,0,0,0.0
2017-07-01,0.0,0.0,0,0.0,0,0,0.0
2017-06-30,1.0,0.0,1,1.0,0,0,120.0
2017-06-29,4.0,2.0,4,4.0,2,0,233.0
2017-06-28,9.0,2.0,9,9.0,0,0,211.0
2017-06-27,8.0,3.0,7,8.0,0,0,314.0
2017-06-26,3.0,1.0,3,3.0,3,0,213.0
2017-06-25,0.0,0.0,0,0.0,0,0,0.0
2017-06-24,1.0,0.0,1,1.0,0,0,19.0
2017-06-23,2.0,0.0,2,2.0,0,0,65.0
2017-06-22,7.0,0.0,7,7.0,4,0,357.0
2017-06-21,3.0,0.0,4,4.0,0,0,47.0
2017-06-20,11.0,0.0,9,12.0,0,0,178.0
2017-06-19,8.0,1.0,7,8.0,2,0,341.0
2017-06-18,0.0,0.0,0,0.0,0,0,0.0
2017-06-17,0.0,0.0,0,0.0,0,0,0.0
2017-06-16,3.0,0.0,2,3.0,2,0,134.0
2017-06-15,15.0,2.0,6,15.0,0,0,171.0
2017-06-14,7.0,0.0,6,8.0,1,0,201.0
2017-06-13,3.0,1.0,3,3.0,0,0,112.0
2017-06-12,7.0,1.0,7,7.0,0,0,122.0
2017-06-11,0.0,0.0,0,0.0,0,0,0.0
2017-06-10,0.0,0.0,0,0.0,0,0,0.0
2017-06-09,5.0,0.0,5,6.0,1,0,161.0
2017-06-08,6.0,0.0,6,6.0,0,0,100.0
2017-06-07,1.0,0.0,2,2.0,0,0,167.0
2017-06-06,10.0,1.0,9,11.0,9,0,418.0
2017-06-05,10.0,0.0,9,10.0,5,0,182.0
2017-06-04,0.0,0.0,0,0.0,0,0,0.0
2017-06-03,0.0,0.0,0,0.0,0,0,0.0
2017-06-02,17.0,1.0,6,17.0,0,0,218.0
2017-06-01,14.0,3.0,4,14.0,0,0,159.0
2017-05-31,6.0,1.0,4,6.0,0,0,128.0
2017-05-30,2.0,0.0,2,2.0,0,0,124.0
2017-05-29,7.0,0.0,4,4.0,4,0,194.0
2017-05-28,0.0,0.0,0,0.0,0,0,0.0
2017-05-27,0.0,0.0,0,0.0,0,0,0.0
2017-05-26,5.0,0.0,4,5.0,0,0,58.0
2017-05-25,13.0,2.0,7,13.0,1,0,460.0
2017-05-24,9.0,4.0,9,9.0,3,0,1803.0
2017-05-23,4.0,1.0,4,4.0,0,0,129.0
2017-05-22,7.0,3.0,4,7.0,0,0,217.0
2017-05-21,1.0,0.0,1,1.0,0,0,20.0
2017-05-20,1.0,0.0,1,1.0,0,0,14.0
2017-05-19,9.0,0.0,4,11.0,0,0,69.0
2017-05-18,6.0,9.0,4,6.0,0,0,273.0
2017-05-17,11.0,0.0,9,14.0,4,0,704.0
2017-05-16,9.0,0.0,5,9.0,0,0,88.0
2017-05-15,6.0,5.0,4,6.0,6,0,720.0
2017-05-14,1.0,0.0,1,1.0,0,0,12.0
2017-05-13,2.0,0.0,2,2.0,4,0,54.0
2017-05-12,9.0,0.0,8,9.0,2,0,211.0
2017-05-11,7.0,0.0,7,7.0,0,0,187.0
