date,comments,likes,people,posts,relation_corp,relation_org,views
2017-12-26,0.0,0.0,0,0.0,0,0,0.0
2017-12-25,0.0,0.0,0,0.0,0,0,0.0
2017-12-24,0.0,0.0,0,0.0,0,0,0.0
2017-12-23,0.0,0.0,0,0.0,0,0,0.0
2017-12-22,2.0,0.0,2,2.0,0,0,229.0
2017-12-21,0.0,0.0,0,0.0,0,0,0.0
2017-12-20,3.0,21.0,3,3.0,1,0,799.0
2017-12-19,2.0,0.0,2,2.0,0,0,22.0
2017-12-18,6.0,7.0,5,6.0,1,0,301.0
2017-12-17,0.0,0.0,0,0.0,0,0,0.0
2017-12-16,0.0,0.0,0,0.0,0,0,0.0
2017-12-15,3.0,5.0,3,3.0,2,0,423.0
2017-12-14,1.0,0.0,1,1.0,0,0,21.0
2017-12-13,1.0,5.0,1,1.0,1,0,216.0
2017-12-12,3.0,2.0,3,3.0,0,0,126.0
2017-12-11,5.0,21.0,4,5.0,4,0,502.0
2017-12-10,0.0,0.0,0,0.0,0,0,0.0
2017-12-09,0.0,0.0,0,0.0,0,0,0.0
2017-12-08,3.0,0.0,3,3.0,0,0,363.0
2017-12-07,3.0,0.0,4,3.0,1,0,39.0
2017-12-06,2.0,28.0,2,2.0,9,0,361.0
2017-12-05,3.0,0.0,2,3.0,1,0,51.0
2017-12-04,2.0,20.0,2,2.0,2,0,286.0
2017-12-03,0.0,0.0,0,0.0,0,0,0.0
2017-12-02,0.0,0.0,0,0.0,0,0,0.0
2017-12-01,0.0,0.0,1,0.0,0,0,0.0
2017-11-30,2.0,1.0,2,2.0,0,0,40.0
2017-11-29,2.0,3.0,3,3.0,0,0,241.0
2017-11-28,0.0,0.0,0,0.0,0,0,0.0
2017-11-27,1.0,1.0,1,1.0,0,0,338.0
2017-11-26,0.0,0.0,0,0.0,0,0,0.0
2017-11-25,0.0,0.0,0,0.0,0,0,0.0
2017-11-24,2.0,5.0,2,2.0,0,0,740.0
2017-11-23,87.0,0.0,2,87.0,0,0,265.0
2017-11-22,5.0,3.0,5,5.0,4,0,2179.0
2017-11-21,8.0,1.0,4,8.0,1,0,557.0
2017-11-20,2.0,1.0,2,2.0,0,0,44.0
2017-11-19,0.0,0.0,0,0.0,0,0,0.0
2017-11-18,0.0,0.0,0,0.0,0,0,0.0
2017-11-17,5.0,5.0,4,5.0,1,0,775.0
2017-11-16,4.0,14.0,2,4.0,9,0,3643.0
2017-11-15,3.0,2.0,3,3.0,15,0,2085.0
2017-11-14,9.0,43.0,4,9.0,11,0,2490.0
2017-11-13,5.0,2.0,2,5.0,0,0,139.0
2017-11-12,0.0,0.0,0,0.0,0,0,0.0
2017-11-11,0.0,0.0,0,0.0,0,0,0.0
2017-11-10,0.0,0.0,0,0.0,0,0,0.0
2017-11-09,2.0,2.0,2,2.0,0,0,139.0
2017-11-08,3.0,0.0,3,3.0,0,0,79.0
2017-11-07,11.0,1.0,5,11.0,0,0,688.0
2017-11-06,7.0,4.0,3,7.0,1,0,81.0
2017-11-05,0.0,0.0,0,0.0,0,0,0.0
2017-11-04,0.0,0.0,0,0.0,0,0,0.0
2017-11-03,2.0,0.0,2,2.0,0,0,65.0
2017-11-02,4.0,0.0,2,4.0,0,0,69.0
2017-11-01,0.0,0.0,0,0.0,0,0,0.0
2017-10-31,0.0,0.0,0,0.0,0,0,0.0
2017-10-30,2.0,4.0,2,2.0,1,0,113.0
2017-10-29,1.0,17.0,1,1.0,4,0,323.0
2017-10-28,0.0,0.0,0,0.0,0,0,0.0
2017-10-27,1.0,0.0,1,1.0,0,0,21.0
2017-10-26,2.0,0.0,2,2.0,0,0,10.0
2017-10-25,1.0,1.0,1,1.0,1,0,35.0
2017-10-24,5.0,7.0,4,5.0,1,0,1450.0
2017-10-23,2.0,0.0,2,2.0,0,0,395.0
2017-10-22,0.0,0.0,0,0.0,0,0,0.0
2017-10-21,0.0,0.0,0,0.0,0,0,0.0
2017-10-20,0.0,0.0,0,0.0,0,0,0.0
2017-10-19,1.0,0.0,1,1.0,0,0,21.0
2017-10-18,2.0,3.0,2,2.0,0,0,65.0
2017-10-17,5.0,1.0,5,5.0,0,0,247.0
2017-10-16,5.0,0.0,4,5.0,1,0,77.0
2017-10-15,0.0,0.0,0,0.0,0,0,0.0
