date,comments,likes,people,posts,relation_corp,relation_org,views
2017-12-06,65.0,3.0,34,61.0,12,2,3307.0
2017-12-05,54.0,11.0,40,52.0,21,0,1504.0
2017-12-04,44.0,2.0,29,44.0,22,0,932.0
2017-12-03,7.0,2.0,6,7.0,1,0,293.0
2017-12-02,3.0,0.0,2,3.0,0,0,18.0
2017-12-01,94.0,34.0,55,94.0,20,2,2729.0
2017-11-30,44.0,0.0,32,44.0,13,0,834.0
2017-11-29,71.0,51.0,37,69.0,13,0,3971.0
2017-11-28,52.0,27.0,43,48.0,9,0,1611.0
2017-11-27,34.0,3.0,25,35.0,1,0,1090.0
2017-11-26,0.0,0.0,0,0.0,0,0,0.0
2017-11-25,3.0,4.0,3,3.0,0,0,28.0
2017-11-24,53.0,33.0,29,46.0,12,0,2251.0
2017-11-23,24.0,34.0,16,20.0,8,0,3405.0
2017-11-22,89.0,48.0,34,46.0,29,0,5846.0
2017-11-21,45.0,6.0,24,46.0,4,0,2705.0
2017-11-20,35.0,19.0,29,34.0,7,2,1024.0
2017-11-19,6.0,2.0,5,6.0,1,0,105.0
2017-11-18,4.0,2.0,2,4.0,0,0,86.0
2017-11-17,51.0,23.0,33,46.0,7,2,3040.0
2017-11-16,60.0,22.0,31,53.0,10,0,2675.0
2017-11-15,111.0,5.0,37,110.0,17,0,2400.0
2017-11-14,67.0,4.0,41,57.0,46,0,3631.0
2017-11-13,46.0,71.0,27,42.0,6,0,7731.0
2017-11-12,5.0,4.0,2,4.0,1,0,88.0
2017-11-11,1.0,0.0,1,1.0,0,0,16.0
2017-11-10,47.0,29.0,30,44.0,5,2,1760.0
2017-11-09,49.0,24.0,39,47.0,13,0,3542.0
2017-11-08,78.0,32.0,49,75.0,11,0,3582.0
2017-11-07,56.0,9.0,26,53.0,6,0,2067.0
2017-11-06,49.0,24.0,37,45.0,26,0,2045.0
2017-11-05,5.0,131.0,2,2.0,9,0,2804.0
2017-11-04,2.0,2.0,2,2.0,0,0,72.0
2017-11-03,50.0,7.0,21,49.0,2,2,1669.0
2017-11-02,38.0,26.0,26,31.0,6,0,1571.0
2017-11-01,14.0,11.0,11,12.0,12,0,1274.0
2017-10-31,44.0,30.0,28,43.0,30,0,3428.0
2017-10-30,49.0,23.0,31,47.0,28,0,2844.0
2017-10-29,3.0,2.0,2,2.0,0,0,21.0
2017-10-28,3.0,0.0,3,3.0,0,0,108.0
2017-10-27,41.0,7.0,29,36.0,16,0,969.0
2017-10-26,105.0,18.0,34,94.0,13,0,1537.0
2017-10-25,38.0,17.0,30,34.0,3,0,1444.0
2017-10-24,72.0,44.0,44,68.0,5,0,5228.0
2017-10-23,53.0,44.0,36,50.0,7,2,2854.0
