,username,posts,comments,likes,views,posts_trans,comments_trans,likes_trans,views_trans,contribution
71,C5256835,3.0,3.0,1.0,60.0,1.0986122886681098,1.0986122886681098,0.0,4.0943445622221,56.529008260229794
82,C5240280,3.0,3.0,0.0,60.0,1.0986122886681098,1.0986122886681098,0.0,4.0943445622221,56.529008260229794
83,I823667,3.0,3.0,0.0,53.0,1.0986122886681098,1.0986122886681098,0.0,3.970291913552122,56.296022966885076
216,I801711,1.0,1.0,22.0,4708.0,0.0,0.0,3.091042453358316,8.457018468380168,55.69564058028419
100,I036232,2.0,2.0,4.0,128.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,4.852030263919617,55.537502067240744
84,I809473,3.0,3.0,0.0,35.0,1.0986122886681098,1.0986122886681098,0.0,3.5553480614894135,55.509604687923
72,I058164,3.0,3.0,1.0,35.0,1.0986122886681098,1.0986122886681098,0.0,3.5553480614894135,55.509604687923
104,D000628,2.0,2.0,2.0,477.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,6.1675164908883415,55.402256243252964
105,D057415,2.0,2.0,2.0,475.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,6.163314804034641,55.394220507248605
85,I309666,3.0,3.0,0.0,31.0,1.0986122886681098,1.0986122886681098,0.0,3.4339872044851463,55.277482090720596
86,I309954,3.0,3.0,0.0,30.0,1.0986122886681098,1.0986122886681098,0.0,3.4011973816621555,55.21459871512542
106,I055633,2.0,2.0,2.0,349.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.855071922202427,54.80149135101649
107,I030593,2.0,2.0,2.0,326.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.786897381366708,54.66952871392721
73,D050787,3.0,3.0,1.0,21.0,1.0986122886681098,1.0986122886681098,0.0,3.044522437723423,54.525893092619846
108,I843610,2.0,2.0,2.0,251.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,5.5254529391317835,54.16048078359989
87,C5038697,3.0,3.0,0.0,17.0,1.0986122886681098,1.0986122886681098,0.0,2.833213344056216,54.113740701922666
102,D046082,2.0,2.0,3.0,105.0,0.6931471805599453,0.6931471805599453,1.0986122886681098,4.653960350157523,54.041878218551204
217,D050386,1.0,1.0,11.0,5762.0,0.0,0.0,2.3978952727983707,8.659039915644474,53.39530596094416
114,D048681,2.0,2.0,1.0,620.0,0.6931471805599453,0.6931471805599453,0.0,6.429719478039138,53.20917867489406
126,D029321,2.0,2.0,0.0,534.0,0.6931471805599453,0.6931471805599453,0.0,6.280395838960195,52.91101243336301
115,I822673,2.0,2.0,1.0,504.0,0.6931471805599453,0.6931471805599453,0.0,6.222576268071369,52.795107302341926
109,I808015,2.0,2.0,2.0,116.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.7535901911063645,52.62889988052286
88,I326580,3.0,3.0,0.0,8.0,1.0986122886681098,1.0986122886681098,0.0,2.0794415416798357,52.61723863275808
89,I854455,3.0,3.0,0.0,8.0,1.0986122886681098,1.0986122886681098,0.0,2.0794415416798357,52.61723863275808
127,I807849,2.0,2.0,0.0,431.0,0.6931471805599453,0.6931471805599453,0.0,6.066108090103747,52.480167485405495
110,I824552,2.0,2.0,2.0,105.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.653960350157523,52.427947571068174
128,D036094,2.0,2.0,0.0,417.0,0.6931471805599453,0.6931471805599453,0.0,6.0330862217988015,52.413459093860304
129,I843109,2.0,2.0,0.0,409.0,0.6931471805599453,0.6931471805599453,0.0,6.013715156042802,52.374287527047755
111,I063378,2.0,2.0,2.0,99.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.59511985013459,52.30890432308459
130,I838620,2.0,2.0,0.0,381.0,0.6931471805599453,0.6931471805599453,0.0,5.942799375126701,52.23063320264934
112,I006721,2.0,2.0,2.0,84.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.430816798843313,51.97505072271478
113,D032871,2.0,2.0,2.0,82.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,4.406719247264253,51.92590550050279
116,D050939,2.0,2.0,1.0,257.0,0.6931471805599453,0.6931471805599453,0.0,5.54907608489522,51.42576845488268
117,D032821,2.0,2.0,1.0,234.0,0.6931471805599453,0.6931471805599453,0.0,5.455321115357702,51.2322468922574
90,I345155,3.0,3.0,0.0,4.0,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,51.20250909597899
131,I806923,2.0,2.0,0.0,201.0,0.6931471805599453,0.6931471805599453,0.0,5.303304908059076,50.91690398941931
132,I823135,2.0,2.0,0.0,196.0,0.6931471805599453,0.6931471805599453,0.0,5.278114659230517,50.86446043509287
133,I823813,2.0,2.0,0.0,187.0,0.6931471805599453,0.6931471805599453,0.0,5.231108616854587,50.76645373091453
118,D033227,2.0,2.0,1.0,153.0,0.6931471805599453,0.6931471805599453,0.0,5.030437921392435,50.34591344373777
134,D048358,2.0,2.0,0.0,127.0,0.6931471805599453,0.6931471805599453,0.0,4.844187086458591,49.95242460281457
135,I067902,2.0,2.0,0.0,122.0,0.6931471805599453,0.6931471805599453,0.0,4.804021044733257,49.86715952200746
136,I844380,2.0,2.0,0.0,107.0,0.6931471805599453,0.6931471805599453,0.0,4.672828834461906,49.58764123488643
119,I861180,2.0,2.0,1.0,107.0,0.6931471805599453,0.6931471805599453,0.0,4.672828834461906,49.58764123488643
137,I048575,2.0,2.0,0.0,106.0,0.6931471805599453,0.6931471805599453,0.0,4.663439094112067,49.567574997478154
120,I834748,2.0,2.0,1.0,93.0,0.6931471805599453,0.6931471805599453,0.0,4.532599493153256,49.28711568929074
138,I830206,2.0,2.0,0.0,90.0,0.6931471805599453,0.6931471805599453,0.0,4.499809670330265,49.216579096397204
139,I849559,2.0,2.0,0.0,83.0,0.6931471805599453,0.6931471805599453,0.0,4.418840607796598,49.041966041464335
140,I054220,2.0,2.0,0.0,82.0,0.6931471805599453,0.6931471805599453,0.0,4.406719247264253,49.01577230669277
141,D028658,2.0,2.0,0.0,79.0,0.6931471805599453,0.6931471805599453,0.0,4.3694478524670215,48.93514260041528
142,D046948,2.0,2.0,0.0,79.0,0.6931471805599453,0.6931471805599453,0.0,4.3694478524670215,48.93514260041528
143,D041366,2.0,2.0,0.0,71.0,0.6931471805599453,0.6931471805599453,0.0,4.2626798770413155,48.703431142504485
144,D049191,2.0,2.0,0.0,71.0,0.6931471805599453,0.6931471805599453,0.0,4.2626798770413155,48.703431142504485
145,I816981,2.0,2.0,0.0,70.0,0.6931471805599453,0.6931471805599453,0.0,4.248495242049359,48.67256415941175
146,C5193022,2.0,2.0,0.0,69.0,0.6931471805599453,0.6931471805599453,0.0,4.23410650459726,48.64123301933902
147,I828442,2.0,2.0,0.0,64.0,0.6931471805599453,0.6931471805599453,0.0,4.1588830833596715,48.47710612036135
148,I007506,2.0,2.0,0.0,59.0,0.6931471805599453,0.6931471805599453,0.0,4.07753744390572,48.298993746991066
149,I044260,2.0,2.0,0.0,59.0,0.6931471805599453,0.6931471805599453,0.0,4.07753744390572,48.298993746991066
150,I839099,2.0,2.0,0.0,57.0,0.6931471805599453,0.6931471805599453,0.0,4.04305126783455,48.223285114215464
121,I805361,2.0,2.0,1.0,55.0,0.6931471805599453,0.6931471805599453,0.0,4.007333185232471,48.14474652823374
151,I836547,2.0,2.0,0.0,55.0,0.6931471805599453,0.6931471805599453,0.0,4.007333185232471,48.14474652823374
152,D029731,2.0,2.0,0.0,55.0,0.6931471805599453,0.6931471805599453,0.0,4.007333185232471,48.14474652823374
154,I808383,2.0,2.0,0.0,54.0,0.6931471805599453,0.6931471805599453,0.0,3.9889840465642745,48.10434972941894
153,D049571,2.0,2.0,0.0,54.0,0.6931471805599453,0.6931471805599453,0.0,3.9889840465642745,48.10434972941894
156,I849177,2.0,2.0,0.0,53.0,0.6931471805599453,0.6931471805599453,0.0,3.970291913552122,48.06316289548393
157,D027207,2.0,2.0,0.0,53.0,0.6931471805599453,0.6931471805599453,0.0,3.970291913552122,48.06316289548393
155,I052360,2.0,2.0,0.0,53.0,0.6931471805599453,0.6931471805599453,0.0,3.970291913552122,48.06316289548393
158,I064673,2.0,2.0,0.0,52.0,0.6931471805599453,0.6931471805599453,0.0,3.9512437185814275,48.02115516251534
159,I857895,2.0,2.0,0.0,51.0,0.6931471805599453,0.6931471805599453,0.0,3.9318256327243257,47.97829383621842
160,D067078,2.0,2.0,0.0,50.0,0.6931471805599453,0.6931471805599453,0.0,3.912023005428146,47.934544244873926
161,I830811,2.0,2.0,0.0,50.0,0.6931471805599453,0.6931471805599453,0.0,3.912023005428146,47.934544244873926
162,D020711,2.0,2.0,0.0,50.0,0.6931471805599453,0.6931471805599453,0.0,3.912023005428146,47.934544244873926
163,I021663,2.0,2.0,0.0,49.0,0.6931471805599453,0.6931471805599453,0.0,3.8918202981106265,47.88986957726584
164,I833428,2.0,2.0,0.0,49.0,0.6931471805599453,0.6931471805599453,0.0,3.8918202981106265,47.88986957726584
165,D029302,2.0,2.0,0.0,47.0,0.6931471805599453,0.6931471805599453,0.0,3.8501476017100584,47.79758597796558
166,I063445,2.0,2.0,0.0,45.0,0.6931471805599453,0.6931471805599453,0.0,3.8066624897703196,47.701098460508476
167,I073714,2.0,2.0,0.0,44.0,0.6931471805599453,0.6931471805599453,0.0,3.784189633918261,47.651157691938344
168,I054189,2.0,2.0,0.0,41.0,0.6931471805599453,0.6931471805599453,0.0,3.713572066704308,47.4938845664234
169,I331508,2.0,2.0,0.0,40.0,0.6931471805599453,0.6931471805599453,0.0,3.6888794541139363,47.438768355406076
226,D049209,1.0,1.0,3.0,4318.0,0.0,0.0,1.0986122886681098,8.370547611074752,47.32119309084502
122,I058492,2.0,2.0,1.0,36.0,0.6931471805599453,0.6931471805599453,0.0,3.58351893845611,47.202870733179196
170,I318656,2.0,2.0,0.0,35.0,0.6931471805599453,0.6931471805599453,0.0,3.5553480614894135,47.1395973491422
171,I852822,2.0,2.0,0.0,34.0,0.6931471805599453,0.6931471805599453,0.0,3.5263605246161616,47.07440092021875
172,I062243,2.0,2.0,0.0,33.0,0.6931471805599453,0.6931471805599453,0.0,3.4965075614664802,47.00716353074497
173,I071555,2.0,2.0,0.0,32.0,0.6931471805599453,0.6931471805599453,0.0,3.4657359027997265,46.937756169122295
174,I834105,2.0,2.0,0.0,32.0,0.6931471805599453,0.6931471805599453,0.0,3.4657359027997265,46.937756169122295
175,I055790,2.0,2.0,0.0,31.0,0.6931471805599453,0.6931471805599453,0.0,3.4339872044851463,46.8660372969564
176,D039236,2.0,2.0,0.0,31.0,0.6931471805599453,0.6931471805599453,0.0,3.4339872044851463,46.8660372969564
177,I059214,2.0,2.0,0.0,31.0,0.6931471805599453,0.6931471805599453,0.0,3.4339872044851463,46.8660372969564
123,D025003,2.0,2.0,1.0,31.0,0.6931471805599453,0.6931471805599453,0.0,3.4339872044851463,46.8660372969564
178,I844277,2.0,2.0,0.0,31.0,0.6931471805599453,0.6931471805599453,0.0,3.4339872044851463,46.8660372969564
179,I009433,2.0,2.0,0.0,30.0,0.6931471805599453,0.6931471805599453,0.0,3.4011973816621555,46.79185118054319
124,D062143,2.0,2.0,1.0,28.0,0.6931471805599453,0.6931471805599453,0.0,3.332204510175204,46.635371225641116
180,I005179,2.0,2.0,0.0,28.0,0.6931471805599453,0.6931471805599453,0.0,3.332204510175204,46.635371225641116
181,D028179,2.0,2.0,0.0,27.0,0.6931471805599453,0.6931471805599453,0.0,3.295836866004329,46.55267553296426
218,D032728,1.0,1.0,11.0,227.0,0.0,0.0,2.3978952727983707,5.424950017481403,46.53772477016435
125,I062039,2.0,2.0,1.0,24.0,0.6931471805599453,0.6931471805599453,0.0,3.1780538303479458,46.28383679013876
182,I842057,2.0,2.0,0.0,23.0,0.6931471805599453,0.6931471805599453,0.0,3.1354942159291497,46.18630996942508
183,I818373,2.0,2.0,0.0,23.0,0.6931471805599453,0.6931471805599453,0.0,3.1354942159291497,46.18630996942508
184,D032968,2.0,2.0,0.0,22.0,0.6931471805599453,0.6931471805599453,0.0,3.091042453358316,46.08422686526461
185,I302246,2.0,2.0,0.0,21.0,0.6931471805599453,0.6931471805599453,0.0,3.044522437723423,45.97715131647001
186,D028595,2.0,2.0,0.0,21.0,0.6931471805599453,0.6931471805599453,0.0,3.044522437723423,45.97715131647001
187,D043166,2.0,2.0,0.0,19.0,0.6931471805599453,0.6931471805599453,0.0,2.9444389791664403,45.74593868483947
219,I026637,1.0,1.0,10.0,186.0,0.0,0.0,2.302585092994046,5.225746673713202,45.64161215275959
188,I034367,2.0,2.0,0.0,18.0,0.6931471805599453,0.6931471805599453,0.0,2.8903717578961645,45.62054517254727
189,I071885,2.0,2.0,0.0,18.0,0.6931471805599453,0.6931471805599453,0.0,2.8903717578961645,45.62054517254727
220,I048345,1.0,1.0,6.0,462.0,0.0,0.0,1.791759469228055,6.135564891081739,45.38126822837839
190,I817784,2.0,2.0,0.0,14.0,0.6931471805599453,0.6931471805599453,0.0,2.6390573296152584,45.033109883068896
191,I813458,2.0,2.0,0.0,14.0,0.6931471805599453,0.6931471805599453,0.0,2.6390573296152584,45.033109883068896
222,I043129,1.0,1.0,4.0,859.0,0.0,0.0,1.3862943611198906,6.755768921984255,44.93378360540358
192,I806815,2.0,2.0,0.0,13.0,0.6931471805599453,0.6931471805599453,0.0,2.5649493574615367,44.85841744775195
193,I051039,2.0,2.0,0.0,12.0,0.6931471805599453,0.6931471805599453,0.0,2.4849066497880004,44.668967800962264
194,I860037,2.0,2.0,0.0,12.0,0.6931471805599453,0.6931471805599453,0.0,2.4849066497880004,44.668967800962264
195,I071603,2.0,2.0,0.0,11.0,0.6931471805599453,0.6931471805599453,0.0,2.3978952727983707,44.462108611225105
196,I850988,2.0,2.0,0.0,11.0,0.6931471805599453,0.6931471805599453,0.0,2.3978952727983707,44.462108611225105
197,I338784,2.0,2.0,0.0,10.0,0.6931471805599453,0.6931471805599453,0.0,2.302585092994046,44.234409862145554
223,D064969,1.0,1.0,4.0,627.0,0.0,0.0,1.3862943611198906,6.440946540632921,44.18522956326601
200,I061521,2.0,2.0,0.0,9.0,0.6931471805599453,0.6931471805599453,0.0,2.1972245773362196,43.98132874558962
201,I006953,2.0,2.0,0.0,9.0,0.6931471805599453,0.6931471805599453,0.0,2.1972245773362196,43.98132874558962
199,D054360,2.0,2.0,0.0,9.0,0.6931471805599453,0.6931471805599453,0.0,2.1972245773362196,43.98132874558962
198,I332292,2.0,2.0,0.0,9.0,0.6931471805599453,0.6931471805599453,0.0,2.1972245773362196,43.98132874558962
204,I825161,2.0,2.0,0.0,8.0,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,43.69667295076801
202,D034571,2.0,2.0,0.0,8.0,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,43.69667295076801
203,I848591,2.0,2.0,0.0,8.0,0.6931471805599453,0.6931471805599453,0.0,2.0794415416798357,43.69667295076801
205,D055172,2.0,2.0,0.0,7.0,0.6931471805599453,0.6931471805599453,0.0,1.9459101490553132,43.371697247488
207,I059651,2.0,2.0,0.0,6.0,0.6931471805599453,0.6931471805599453,0.0,1.791759469228055,42.99348579483414
206,I824525,2.0,2.0,0.0,6.0,0.6931471805599453,0.6931471805599453,0.0,1.791759469228055,42.99348579483414
208,I048108,2.0,2.0,0.0,5.0,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,42.54181651316127
211,I812884,2.0,2.0,0.0,5.0,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,42.54181651316127
210,I046711,2.0,2.0,0.0,5.0,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,42.54181651316127
209,I070263,2.0,2.0,0.0,5.0,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,42.54181651316127
221,I825328,1.0,1.0,6.0,111.0,0.0,0.0,1.791759469228055,4.709530201312334,41.91998165381014
224,I820844,1.0,1.0,4.0,249.0,0.0,0.0,1.3862943611198906,5.517452896464707,41.91237970558544
231,D038001,1.0,1.0,2.0,829.0,0.0,0.0,0.6931471805599453,6.720220155135295,41.44584961960081
212,I337824,2.0,2.0,0.0,3.0,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,41.250005541548795
227,I824353,1.0,1.0,3.0,240.0,0.0,0.0,1.0986122886681098,5.480638923341991,40.33519472758442
213,I058845,2.0,2.0,0.0,2.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,40.19509298086999
